entity_id,last_changed,time_num,state
sensor.fast_com_download,2024-07-23T03:02:14.779Z,45496.125,78.9
sensor.fast_com_download,2024-07-23T04:02:30.865Z,45496.16667,74.9
sensor.fast_com_download,2024-07-23T05:02:46.895Z,45496.20833,80.3
sensor.fast_com_download,2024-07-23T06:03:02.767Z,45496.25,78.9
sensor.fast_com_download,2024-07-23T07:03:18.741Z,45496.29167,78.4
sensor.fast_com_download,2024-07-23T08:03:34.805Z,45496.33333,77.3
sensor.fast_com_download,2024-07-23T09:03:50.708Z,45496.375,87.6
sensor.fast_com_download,2024-07-23T10:04:06.868Z,45496.41667,94.4
sensor.fast_com_download,2024-07-23T11:04:22.797Z,45496.45833,83.3
sensor.fast_com_download,2024-07-23T12:04:38.794Z,45496.5,91.9
sensor.fast_com_download,2024-07-23T13:04:54.688Z,45496.54167,91.4
sensor.fast_com_download,2024-07-23T14:05:10.740Z,45496.58333,109.3
sensor.fast_com_download,2024-07-23T15:05:26.816Z,45496.625,95.5
sensor.fast_com_download,2024-07-23T16:05:42.751Z,45496.66667,88.1
sensor.fast_com_download,2024-07-23T17:05:58.766Z,45496.70833,82.2
sensor.fast_com_download,2024-07-23T18:06:14.870Z,45496.75,87.6
sensor.fast_com_download,2024-07-23T19:06:30.795Z,45496.79167,86.2
sensor.fast_com_download,2024-07-23T20:06:46.702Z,45496.83333,74.9
sensor.fast_com_download,2024-07-23T21:07:02.807Z,45496.875,73
sensor.fast_com_download,2024-07-23T22:07:18.764Z,45496.91667,91.9
sensor.fast_com_download,2024-07-23T23:07:35.055Z,45496.95833,87.1
sensor.fast_com_download,2024-07-24T00:07:51.254Z,45497,90
sensor.fast_com_download,2024-07-24T01:08:07.832Z,45497.04167,82.5
sensor.fast_com_download,2024-07-24T02:08:23.976Z,45497.08333,87.6
sensor.fast_com_download,2024-07-24T04:08:56.092Z,45497.16667,89
sensor.fast_com_download,2024-07-24T05:09:11.773Z,45497.20833,84.4
sensor.fast_com_download,2024-07-24T06:09:27.953Z,45497.25,102.3
sensor.fast_com_download,2024-07-24T07:09:43.974Z,45497.29167,82.2
sensor.fast_com_download,2024-07-24T08:10:00.114Z,45497.33333,99.5
sensor.fast_com_download,2024-07-24T09:10:15.859Z,45497.375,101.4
sensor.fast_com_download,2024-07-24T10:10:32.049Z,45497.41667,88.4
sensor.fast_com_download,2024-07-24T11:10:47.989Z,45497.45833,101.7
sensor.fast_com_download,2024-07-24T12:11:03.768Z,45497.5,75.7
sensor.fast_com_download,2024-07-24T13:11:19.824Z,45497.54167,86.2
sensor.fast_com_download,2024-07-24T14:11:36.129Z,45497.58333,98.2
sensor.fast_com_download,2024-07-24T15:11:51.806Z,45497.625,72.1
sensor.fast_com_download,2024-07-24T16:12:07.777Z,45497.66667,98.5
sensor.fast_com_download,2024-07-24T17:12:24.021Z,45497.70833,95.2
sensor.fast_com_download,2024-07-24T18:12:39.790Z,45497.75,65.1
sensor.fast_com_download,2024-07-24T19:12:55.797Z,45497.79167,85.7
sensor.fast_com_download,2024-07-24T20:13:11.861Z,45497.83333,47.5
sensor.fast_com_download,2024-07-24T20:51:47.964Z,45497.83333,unknown
sensor.fast_com_download,2024-07-24T20:52:11.496Z,45497.83333,51.5
sensor.fast_com_download,2024-07-24T20:55:41.166Z,45497.83333,unknown
sensor.fast_com_download,2024-07-24T20:56:11.023Z,45497.83333,58.9
sensor.fast_com_download,2024-07-24T21:56:27.152Z,45497.875,71.3
sensor.fast_com_download,2024-07-24T22:44:34.333Z,45497.91667,unknown
sensor.fast_com_download,2024-07-24T22:45:08.978Z,45497.91667,57.5
sensor.fast_com_download,2024-07-24T23:45:25.173Z,45497.95833,56.1
sensor.fast_com_download,2024-07-25T00:45:43.573Z,45498,54.2
sensor.fast_com_download,2024-07-25T01:46:00.070Z,45498.04167,55.9
sensor.fast_com_download,2024-07-25T02:46:16.232Z,45498.08333,65.9
sensor.fast_com_download,2024-07-25T03:46:33.038Z,45498.125,51.5
sensor.fast_com_download,2024-07-25T04:46:49.240Z,45498.16667,59.4
sensor.fast_com_download,2024-07-25T05:47:06.026Z,45498.20833,68.9
sensor.fast_com_download,2024-07-25T06:47:21.902Z,45498.25,62.9
sensor.fast_com_download,2024-07-25T07:47:37.946Z,45498.29167,66.7
sensor.fast_com_download,2024-07-25T08:47:42.470Z,45498.33333,0
sensor.fast_com_download,2024-07-25T16:48:33.915Z,45498.66667,67.8
sensor.fast_com_download,2024-07-25T17:48:51.002Z,45498.70833,15.5
sensor.fast_com_download,2024-07-25T18:49:06.921Z,45498.75,64.6
sensor.fast_com_download,2024-07-25T19:49:23.129Z,45498.79167,49.9
sensor.fast_com_download,2024-07-25T20:49:38.928Z,45498.83333,41.8
sensor.fast_com_download,2024-07-25T21:49:56.309Z,45498.875,36.6
sensor.fast_com_download,2024-07-25T22:50:12.946Z,45498.91667,55.9
sensor.fast_com_download,2024-07-26T00:45:44.824Z,45499,unknown
sensor.fast_com_download,2024-07-26T00:46:04.095Z,45499,37.2
sensor.fast_com_download,2024-07-26T01:46:20.318Z,45499.04167,22.5
sensor.fast_com_download,2024-07-26T02:46:36.576Z,45499.08333,46.4
sensor.fast_com_download,2024-07-26T03:46:52.436Z,45499.125,55.6
sensor.fast_com_download,2024-07-26T04:26:02.117Z,45499.16667,unknown
sensor.fast_com_download,2024-07-26T04:26:38.103Z,45499.16667,43.9
sensor.fast_com_download,2024-07-26T05:26:59.967Z,45499.20833,23.9
sensor.fast_com_download,2024-07-26T06:27:18.270Z,45499.25,11.9
sensor.fast_com_download,2024-07-26T07:27:39.228Z,45499.29167,47.2
sensor.fast_com_download,2024-07-26T08:27:56.373Z,45499.33333,23.9
sensor.fast_com_download,2024-07-26T09:28:12.588Z,45499.375,28.5
sensor.fast_com_download,2024-07-26T10:28:30.266Z,45499.41667,31.2
sensor.fast_com_download,2024-07-26T11:28:47.780Z,45499.45833,29
sensor.fast_com_download,2024-07-26T12:29:07.405Z,45499.5,12.2
sensor.fast_com_download,2024-07-26T13:29:23.552Z,45499.54167,65.4
sensor.fast_com_download,2024-07-26T14:29:39.755Z,45499.58333,61.3
sensor.fast_com_download,2024-07-26T15:29:56.503Z,45499.625,51
sensor.fast_com_download,2024-07-26T16:30:12.689Z,45499.66667,38.2
sensor.fast_com_download,2024-07-26T17:30:29.679Z,45499.70833,52.9
sensor.fast_com_download,2024-07-26T19:31:02.539Z,45499.79167,34.7
sensor.fast_com_download,2024-07-26T20:31:18.752Z,45499.83333,40.1
